Account,Store,ShipDate,SumOfShipwght,Tour,Store_region,Store_address,store_city
50,352,28-Feb-97,12196.99,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,11-Mar-97,20546.53,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,18-Mar-97,20364.33,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,24-Mar-97,14122.9,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,25-Mar-97,18656,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,31-Mar-97,14513.66,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,7-Apr-97,16227.93,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,15-Apr-97,25610.29,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,22-Apr-97,8068.23,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,24-Apr-97,35.12,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,25-Apr-97,19870.64,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,30-Apr-97,40101.88,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,7-May-97,150.28,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,8-May-97,28060.19,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,15-May-97,-150.28,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,16-May-97,22424.89,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,28-May-97,16255,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,9-Jun-97,12966.92,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,11-Jun-97,-38,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,16-Jun-97,11886.15,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,23-Jun-97,16972.73,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,25-Jun-97,-606.1,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,3-Jul-97,8078.3,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,16-Jul-97,16642.2,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,22-Jul-97,12378.23,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,30-Jul-97,7572.4,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,31-Jul-97,12407.48,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,7-Aug-97,22507.03,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,14-Aug-97,31422.05,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,357,3-Jan-97,5565,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,10-Jan-97,15193.26,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,17-Jan-97,9641.35,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,24-Jan-97,18848.3,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,7-Feb-97,16675.91,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,14-Feb-97,8837.99,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,21-Feb-97,9392.02,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,28-Feb-97,14585.09,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,7-Mar-97,30540.9,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,14-Mar-97,9920.3,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,21-Mar-97,9703.98,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,28-Mar-97,23142.49,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,4-Apr-97,1909.83,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,11-Apr-97,32494.68,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,15-Apr-97,-216,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,18-Apr-97,5981.35,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,25-Apr-97,16741.51,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,30-Apr-97,-44,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,2-May-97,11754.51,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,6-May-97,-249.85,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,9-May-97,21391.5,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,16-May-97,16554.13,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,23-May-97,11075.91,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,30-May-97,26678.99,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,6-Jun-97,2593.28,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,12-Jun-97,42127.4,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,20-Jun-97,9674.75,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,27-Jun-97,13434.28,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,3-Jul-97,60541.59,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,9-Jul-97,-3726.28,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,11-Jul-97,6261.58,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,18-Jul-97,640.21,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,25-Jul-97,13799.8,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,31-Jul-97,1434.35,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,8-Aug-97,11433.01,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,357,11-Aug-97,10.68,94,LA,10300 COURSEY BLVD,BATON ROUGE
50,358,6-Jan-97,1090.94,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,14-Jan-97,4624,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,21-Jan-97,1330,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,28-Jan-97,11292.39,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,11-Feb-97,18116.64,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,21-Feb-97,10780.72,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,25-Feb-97,4297.83,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,28-Feb-97,5823.11,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,11-Mar-97,8434.16,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,18-Mar-97,5449.81,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,24-Mar-97,8840.73,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,25-Mar-97,-498.24,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,31-Mar-97,6415.49,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,3-Apr-97,77,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,7-Apr-97,12135.52,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,15-Apr-97,7300.38,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,22-Apr-97,9331.63,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,8-May-97,7331.16,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,16-May-97,17340.93,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,28-May-97,1572.28,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,30-May-97,24225.18,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,9-Jun-97,13929.07,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,16-Jun-97,5982.08,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,23-Jun-97,5494.39,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,27-Jun-97,-77,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,3-Jul-97,2294.85,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,16-Jul-97,13468.5,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,22-Jul-97,4946.27,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,31-Jul-97,19531.69,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,358,7-Aug-97,7636,96,LA,30 PARK PLACE DRIVE,COVINGTON
50,359,10-Jan-97,1134,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,15-Jan-97,19476.47,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,21-Jan-97,9440.32,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,28-Jan-97,13934.96,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,6-Feb-97,-149,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,11-Feb-97,1905,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,17-Feb-97,24315.87,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,25-Feb-97,13023.58,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,28-Feb-97,15168.87,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,11-Mar-97,11304.11,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,18-Mar-97,15201.21,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,24-Mar-97,14384.61,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,31-Mar-97,23052.71,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,7-Apr-97,22923.98,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,15-Apr-97,10158.08,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,24-Apr-97,3909.2,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,30-Apr-97,26641.78,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,7-May-97,-26,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,8-May-97,1000.59,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,13-May-97,-28,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,16-May-97,12544.49,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,28-May-97,33858.23,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,30-May-97,8805.27,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,2-Jun-97,-324,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,9-Jun-97,15059.36,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,16-Jun-97,24019.93,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,23-Jun-97,14863.75,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,25-Jun-97,-92,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,2-Jul-97,5282,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,3-Jul-97,3357.8,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,10-Jul-97,63,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,16-Jul-97,24188.4,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,22-Jul-97,18836.44,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,30-Jul-97,7014.74,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,31-Jul-97,10173.66,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,7-Aug-97,14005.18,91,TX,1605 S 23RD STREET,MC ALLEN
50,359,14-Aug-97,37473.11,91,TX,1605 S 23RD STREET,MC ALLEN
50,360,3-Jan-97,2321.08,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,10-Jan-97,7226.04,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,17-Jan-97,8649.25,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,24-Jan-97,2093.12,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,6-Feb-97,-114.7,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,7-Feb-97,9647.24,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,14-Feb-97,15132.84,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,21-Feb-97,2239.98,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,25-Feb-97,1891,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,28-Feb-97,14418.06,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,7-Mar-97,12059.7,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,14-Mar-97,6417.54,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,21-Mar-97,7534.56,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,25-Mar-97,-84,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,28-Mar-97,7612.36,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,4-Apr-97,11368.11,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,11-Apr-97,16622.76,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,18-Apr-97,27512.24,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,25-Apr-97,14808.35,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,30-Apr-97,-78,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,2-May-97,8293.67,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,9-May-97,8871.35,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,16-May-97,3967.39,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,23-May-97,15452.32,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,30-May-97,11140.19,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,6-Jun-97,7595.14,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,11-Jun-97,-150,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,13-Jun-97,5458.66,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,20-Jun-97,11338.18,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,27-Jun-97,10265.1,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,7-Jul-97,26359.57,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,11-Jul-97,4886.6,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,18-Jul-97,4236.42,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,25-Jul-97,9162.93,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,31-Jul-97,9763.07,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,8-Aug-97,10805.55,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,360,14-Aug-97,14585.52,89,LA,3721 AMBASSADOR CAFFERY BLVD,LAFAYETTE
50,362,11-Mar-97,42364.97,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,7-Apr-97,14238,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,15-Apr-97,6128,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,24-Apr-97,13201.2,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,30-Apr-97,13369.79,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,8-May-97,126,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,16-May-97,27410.81,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,28-May-97,41900.87,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,30-May-97,16794.78,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,4-Jun-97,26,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,9-Jun-97,3941.91,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,16-Jun-97,20801,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,23-Jun-97,25712.05,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,25-Jun-97,-1440,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,3-Jul-97,29319.1,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,16-Jul-97,13131.29,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,22-Jul-97,9018.6,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,23-Jul-97,1371.4,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,30-Jul-97,7342,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,31-Jul-97,19357.85,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,362,7-Aug-97,23609.84,#N/A,LA,5151 CITRUS BLVD,HARAHAN
50,502,8-Jan-97,1151.99,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,22-Jan-97,3164.06,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,29-Jan-97,16382,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,5-Feb-97,4321.78,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,12-Feb-97,4981.03,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,19-Feb-97,4879,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,26-Feb-97,5802,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,5-Mar-97,6271.4,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,12-Mar-97,8486.92,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,19-Mar-97,484.16,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,26-Mar-97,22293.78,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,2-Apr-97,10358.13,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,9-Apr-97,10408.64,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,16-Apr-97,2424,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,23-Apr-97,8732.13,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,30-Apr-97,2937,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,7-May-97,9172,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,14-May-97,6120.4,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,21-May-97,2353,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,28-May-97,19230.68,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,4-Jun-97,11302.31,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,11-Jun-97,5627.19,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,18-Jun-97,9653,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,25-Jun-97,833,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,2-Jul-97,7307.04,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,9-Jul-97,18811.45,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,16-Jul-97,35752.45,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,23-Jul-97,26875.96,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,30-Jul-97,1757.81,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,6-Aug-97,179,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,502,13-Aug-97,22452.14,86,TX,7211 N I-35 SERVICE ROAD,AUSTIN
50,503,7-Jan-97,4445.16,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,17-Jan-97,530.2,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,21-Jan-97,10975.08,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,28-Jan-97,7459.65,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,4-Feb-97,4218.4,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,11-Feb-97,11971.63,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,18-Feb-97,3038.28,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,25-Feb-97,6699.2,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,4-Mar-97,2773.4,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,11-Mar-97,15087,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,12-Mar-97,54.21,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,18-Mar-97,19158.54,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,25-Mar-97,8278.4,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,1-Apr-97,11183.16,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,8-Apr-97,9363,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,15-Apr-97,60,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,22-Apr-97,56282.4,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,29-Apr-97,3572.85,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,6-May-97,22837.06,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,20-May-97,3565.28,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,27-May-97,7359.41,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,3-Jun-97,10018.89,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,10-Jun-97,6354.71,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,17-Jun-97,8003.59,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,24-Jun-97,4275.59,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,25-Jun-97,-44,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,1-Jul-97,22005.22,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,8-Jul-97,29279.07,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,9-Jul-97,-312,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,15-Jul-97,7739.61,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,22-Jul-97,8547.75,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,29-Jul-97,10613.36,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,5-Aug-97,12950.4,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,503,12-Aug-97,10211.15,99,TX,527 FAIR AVENUE,SAN ANTONIO
50,504,17-Feb-97,3400,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,27-Feb-97,7596.16,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,13-Mar-97,13236,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,19-Mar-97,3327,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,26-Mar-97,7872.81,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,9-Apr-97,9304.66,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,16-Apr-97,4099,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,23-Apr-97,48,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,30-Apr-97,8368.15,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,14-May-97,3229.26,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,15-May-97,-26,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,21-May-97,7009.43,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,28-May-97,10871.12,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,4-Jun-97,63,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,11-Jun-97,12317.39,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,12-Jun-97,-12,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,18-Jun-97,9518,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,25-Jun-97,653.22,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,2-Jul-97,7296.38,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,9-Jul-97,4494,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,16-Jul-97,14446.53,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,23-Jul-97,4296.19,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,30-Jul-97,5034,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,6-Aug-97,7387.4,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,504,13-Aug-97,7075.78,86,TX,2550 INTERSTATE HIGHWAY 35,ROUND ROCK
50,520,8-Jan-97,4731.22,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,15-Jan-97,12165,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,22-Jan-97,768,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,29-Jan-97,4183,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,5-Feb-97,3502.72,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,12-Feb-97,16107.7,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,18-Feb-97,-100.34,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,19-Feb-97,7950.39,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,26-Feb-97,1710.76,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,5-Mar-97,5195.21,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,12-Mar-97,9219.95,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,19-Mar-97,2844.23,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,26-Mar-97,2426.87,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,2-Apr-97,7331.39,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,9-Apr-97,22041.58,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,23-Apr-97,23316.18,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,30-Apr-97,12777.57,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,7-May-97,3547.79,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,14-May-97,1942,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,21-May-97,2281.99,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,28-May-97,2481.99,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,4-Jun-97,4127.45,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,11-Jun-97,3292.3,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,18-Jun-97,6425.6,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,25-Jun-97,7707.4,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,26-Jun-97,164.94,86,TX,10107 RESEARCH BLVD,AUSTIN
50,520,2-Jul-97,55.45,86,TX,10107 RESEARCH BLVD,AUSTIN
